     0.0087317	(  -2.740000e+00   0.000000e+00 -4.999079e-03) (  -5.000000e-02   0.000000e+00 -8.201376e-02) (   7.000000e-02   0.000000e+00 -8.201360e-02) (   5.500000e-01   0.000000e+00 -4.999364e-03) (   1.900000e+00   0.000000e+00 -4.999992e-03) (   2.900000e+00   0.000000e+00 -5.000000e-03) 
0.0309486	(  -2.740000e+00   0.000000e+00 -4.991210e-03) (  -5.000000e-02   0.000000e+00 -8.215602e-02) (   7.000000e-02   0.000000e+00 -8.215335e-02) (   5.500000e-01   0.000000e+00 -4.992409e-03) (   1.900000e+00   0.000000e+00 -4.999906e-03) (   2.900000e+00   0.000000e+00 -4.999996e-03) 
0.0657143	(  -2.740000e+00   0.000000e+00 -4.971529e-03) (  -5.000000e-02   0.000000e+00 -8.266358e-02) (   7.000000e-02   0.000000e+00 -8.265569e-02) (   5.500000e-01   0.000000e+00 -4.966845e-03) (   1.900000e+00   0.000000e+00 -4.999576e-03) (   2.900000e+00   0.000000e+00 -4.999982e-03) 
0.12	(  -2.740000e+00   0.000000e+00 -4.933926e-03) (  -5.000000e-02   0.000000e+00 -8.406120e-02) (   7.000000e-02   0.000000e+00 -8.404817e-02) (   5.500000e-01   0.000000e+00 -4.890672e-03) (   1.900000e+00   0.000000e+00 -4.998493e-03) (   2.900000e+00   0.000000e+00 -4.999932e-03) 
0.17	(  -2.740000e+00   0.000000e+00 -4.901210e-03) (  -5.000000e-02   0.000000e+00 -8.578180e-02) (   7.000000e-02   0.000000e+00 -8.576894e-02) (   5.500000e-01   0.000000e+00 -4.783837e-03) (   1.900000e+00   0.000000e+00 -4.996731e-03) (   2.900000e+00   0.000000e+00 -4.999844e-03) 
